Subject No 10248Individual Scores: V 100 | C 97.96Overall score: 98.98

Subject No 9434Individual Scores: V 0 | C 66.67Overall score: 33.34

Subject No 21055Individual Scores: V 0 | C 66.48Overall score: 33.24

Subject No 8466Individual Scores: V 0 | C 66.47Overall score: 33.23

Subject No 6391Individual Scores: V 0 | C 66.43Overall score: 33.22

Subject No 7422Individual Scores: V 0 | C 66.42Overall score: 33.21

Subject No 20607Individual Scores: V 0 | C 66.39Overall score: 33.20

Subject No 23714Individual Scores: V 0 | C 66.39Overall score: 33.20

Subject No 5551Individual Scores: V 0 | C 66.38Overall score: 33.19

Subject No 8272Individual Scores: V 0 | C 66.37Overall score: 33.19

Subject No 7182Individual Scores: V 0 | C 66.34Overall score: 33.17

Subject No 11384Individual Scores: V 0 | C 66.32Overall score: 33.16

Subject No 12319Individual Scores: V 0 | C 66.32Overall score: 33.16

Subject No 12472Individual Scores: V 0 | C 66.32Overall score: 33.16

Subject No 13725Individual Scores: V 0 | C 66.32Overall score: 33.16

Subject No 16855Individual Scores: V 0 | C 66.32Overall score: 33.16

Subject No 16888Individual Scores: V 0 | C 66.32Overall score: 33.16

Subject No 2896Individual Scores: V 0 | C 66.32Overall score: 33.16

Subject No 4591Individual Scores: V 0 | C 66.32Overall score: 33.16

Subject No 18877Individual Scores: V 0 | C 66.24Overall score: 33.12

Subject No 9844Individual Scores: V 0 | C 66.25Overall score: 33.12

Subject No 7640Individual Scores: V 0 | C 66.2Overall score: 33.10

Subject No 19157Individual Scores: V 0 | C 66.19Overall score: 33.09

Subject No 16270Individual Scores: V 0 | C 66.16Overall score: 33.08

Subject No 16372Individual Scores: V 0 | C 66.15Overall score: 33.08

Subject No 6224Individual Scores: V 0 | C 66.16Overall score: 33.08

Subject No 15553Individual Scores: V 0 | C 66.1Overall score: 33.05

Subject No 3552Individual Scores: V 0 | C 66.11Overall score: 33.05

Subject No 3563Individual Scores: V 0 | C 66.07Overall score: 33.03

Subject No 23042Individual Scores: V 0 | C 66.03Overall score: 33.02

Subject No 12748Individual Scores: V 0 | C 66.01Overall score: 33.01

Subject No 14934Individual Scores: V 0 | C 66.01Overall score: 33.01

Subject No 1678Individual Scores: V 0 | C 66.0Overall score: 33.00

Subject No 11232Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 11767Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 11778Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 11872Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 13032Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 13490Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 14276Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 14977Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 15417Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 16096Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 16176Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 16537Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 18022Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 18071Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 18788Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 21781Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 21862Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 22707Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 23526Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 2553Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 2689Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 2791Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 3295Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 4171Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 4362Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 4665Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 5169Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 9045Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 9348Individual Scores: V 0 | C 65.97Overall score: 32.98

Subject No 13068Individual Scores: V 0 | C 65.83Overall score: 32.91

Subject No 21683Individual Scores: V 0 | C 65.83Overall score: 32.91

Subject No 6694Individual Scores: V 0 | C 65.72Overall score: 32.86

Subject No 11585Individual Scores: V 0 | C 65.64Overall score: 32.82

Subject No 12791Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 14460Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 15621Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 17292Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 18516Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 20250Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 21000Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 21773Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 22763Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 23201Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 24460Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 2518Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 5037Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 7691Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 9062Individual Scores: V 0 | C 65.62Overall score: 32.81

Subject No 13379Individual Scores: V 0 | C 65.56Overall score: 32.78

Subject No 1892Individual Scores: V 0 | C 65.56Overall score: 32.78

Subject No 3325Individual Scores: V 0 | C 65.56Overall score: 32.78

Subject No 7753Individual Scores: V 0 | C 65.56Overall score: 32.78

Subject No 2756Individual Scores: V 0 | C 65.53Overall score: 32.77

Subject No 16676Individual Scores: V 0 | C 65.51Overall score: 32.76

Subject No 19205Individual Scores: V 0 | C 65.52Overall score: 32.76

Subject No 8888Individual Scores: V 0 | C 65.51Overall score: 32.76

Subject No 15106Individual Scores: V 0 | C 65.4Overall score: 32.70

Subject No 10180Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 10482Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 10649Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 10945Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 11116Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 11568Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 11698Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 12020Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 12045Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 12399Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 13229Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 13500Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 13548Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 13748Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 14248Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 14790Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 15219Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 15626Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 16115Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 16300Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 1631Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 16534Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 16916Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 17180Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 17279Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 17457Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 17595Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 18646Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 18754Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 18794Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 18931Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 19099Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 19229Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 1946Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 19599Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 19611Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 20508Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 20611Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 20877Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 20967Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 21017Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 21178Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 21431Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 21444Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 21456Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 21937Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 22073Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 22453Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 22480Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 22668Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 23128Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 23175Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 23415Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 23442Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 23748Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 24052Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 24590Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 2505Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 2726Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 2882Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 2964Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 3046Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 3175Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 3649Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 3699Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 4005Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 4267Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 4359Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 4487Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 4568Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 5120Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 5254Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 6160Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 6180Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 6746Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 6799Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 6978Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 7213Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 7270Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 7577Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 8107Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 8362Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 8384Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 8956Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 8959Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 9232Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 9241Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 9829Individual Scores: V 0 | C 65.28Overall score: 32.64

Subject No 17703Individual Scores: V 0 | C 65.17Overall score: 32.59

Subject No 6867Individual Scores: V 0 | C 65.14Overall score: 32.57

Subject No 3876Individual Scores: V 0 | C 65.13Overall score: 32.56

Subject No 21876Individual Scores: V 0 | C 65.08Overall score: 32.54

Subject No 21353Individual Scores: V 0 | C 65.05Overall score: 32.52

Subject No 24336Individual Scores: V 0 | C 65.0Overall score: 32.50

Subject No 4911Individual Scores: V 0 | C 65.0Overall score: 32.50

Subject No 5728Individual Scores: V 0 | C 65.0Overall score: 32.50

Subject No 3508Individual Scores: V 0 | C 64.98Overall score: 32.49

Subject No 7968Individual Scores: V 0 | C 64.99Overall score: 32.49

Subject No 11526Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 13109Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 16967Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 17103Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 18623Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 20529Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 21159Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 21726Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 2188Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 22490Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 23874Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 3253Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 7508Individual Scores: V 0 | C 64.93Overall score: 32.47

Subject No 11680Individual Scores: V 0 | C 64.91Overall score: 32.45

Subject No 18452Individual Scores: V 0 | C 64.86Overall score: 32.43

Subject No 24530Individual Scores: V 0 | C 64.85Overall score: 32.42

Subject No 5096Individual Scores: V 0 | C 64.81Overall score: 32.41

Subject No 6838Individual Scores: V 0 | C 64.81Overall score: 32.41

Subject No 4963Individual Scores: V 0 | C 64.78Overall score: 32.39

Subject No 15363Individual Scores: V 0 | C 64.73Overall score: 32.37

Subject No 10601Individual Scores: V 0 | C 64.71Overall score: 32.35

Subject No 20315Individual Scores: V 0 | C 64.7Overall score: 32.35

Subject No 4058Individual Scores: V 0 | C 64.65Overall score: 32.33

Subject No 24233Individual Scores: V 0 | C 64.64Overall score: 32.32

Subject No 10861Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 11372Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 12429Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 12467Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 12856Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 13029Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 13607Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 13649Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 15325Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 15929Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 16119Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 16129Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 16635Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 16858Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 17065Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 18443Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 19390Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 20621Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 20704Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 20946Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 21352Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 22637Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 22727Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 22852Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 3254Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 3856Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 4145Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 5683Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 7266Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 7681Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 8580Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 9117Individual Scores: V 0 | C 64.58Overall score: 32.29

Subject No 15631Individual Scores: V 0 | C 64.48Overall score: 32.24

Subject No 24660Individual Scores: V 0 | C 64.47Overall score: 32.23

Subject No 2508Individual Scores: V 0 | C 64.47Overall score: 32.23

Subject No 19900Individual Scores: V 0 | C 64.42Overall score: 32.21

Subject No 14391Individual Scores: V 0 | C 64.34Overall score: 32.17

Subject No 9182Individual Scores: V 0 | C 64.35Overall score: 32.17

Subject No 16619Individual Scores: V 0 | C 64.29Overall score: 32.15

Subject No 10030Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 10656Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 12763Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 16994Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 18411Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 2234Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 2506Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 3241Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 4217Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 5095Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 6773Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 9784Individual Scores: V 0 | C 64.24Overall score: 32.12

Subject No 21429Individual Scores: V 0 | C 64.21Overall score: 32.10

Subject No 15259Individual Scores: V 0 | C 64.16Overall score: 32.08

Subject No 21079Individual Scores: V 0 | C 64.13Overall score: 32.06

Subject No 21398Individual Scores: V 0 | C 64.11Overall score: 32.05

Subject No 18181Individual Scores: V 0 | C 64.07Overall score: 32.03

Subject No 7573Individual Scores: V 0 | C 64.0Overall score: 32.00

Subject No 23178Individual Scores: V 0 | C 63.96Overall score: 31.98

Subject No 8961Individual Scores: V 0 | C 63.96Overall score: 31.98

Subject No 13765Individual Scores: V 0 | C 63.94Overall score: 31.97

Subject No 10065Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 10085Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 10324Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 10718Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 10744Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 10981Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 11149Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 11753Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 12117Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 12303Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 12657Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 13635Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 13998Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 14107Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 14152Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 14169Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 14411Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 14683Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 14753Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 15115Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 1513Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 15382Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 15472Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 1559Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 15753Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 16051Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 16449Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 16843Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 17462Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 17531Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 1805Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 18471Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 18472Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 18498Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 18655Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 18741Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 18844Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 19230Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 19588Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 19741Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 20038Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 21536Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 21586Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 22140Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 22475Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 23176Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 23274Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 23309Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 23656Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 23663Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 24053Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 24120Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 24237Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 24400Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 24630Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 2679Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 3595Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 3808Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 4637Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 4676Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 5705Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 6280Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 8115Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 8138Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 8443Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 8666Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 9146Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 9192Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 9269Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 9508Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 9823Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 9968Individual Scores: V 0 | C 63.89Overall score: 31.95

Subject No 21320Individual Scores: V 0 | C 63.82Overall score: 31.91

Subject No 6345Individual Scores: V 0 | C 63.75Overall score: 31.88

Subject No 24326Individual Scores: V 0 | C 63.69Overall score: 31.84

Subject No 3691Individual Scores: V 0 | C 63.69Overall score: 31.84

Subject No 7913Individual Scores: V 0 | C 63.69Overall score: 31.84

Subject No 21979Individual Scores: V 0 | C 63.66Overall score: 31.83

Subject No 13271Individual Scores: V 0 | C 63.64Overall score: 31.82

Subject No 3006Individual Scores: V 0 | C 63.64Overall score: 31.82

Subject No 21953Individual Scores: V 0 | C 63.56Overall score: 31.78

Subject No 12290Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 12618Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 14709Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 15774Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 16752Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 20245Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 2264Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 2452Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 3240Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 3365Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 3440Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 4001Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 4598Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 4844Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 5211Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 6311Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 8571Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 8991Individual Scores: V 0 | C 63.54Overall score: 31.77

Subject No 5610Individual Scores: V 0 | C 63.49Overall score: 31.75

Subject No 21193Individual Scores: V 0 | C 63.47Overall score: 31.73

Subject No 22269Individual Scores: V 0 | C 63.47Overall score: 31.73

Subject No 8313Individual Scores: V 0 | C 63.47Overall score: 31.73

Subject No 17410Individual Scores: V 0 | C 63.33Overall score: 31.66

Subject No 18598Individual Scores: V 0 | C 63.32Overall score: 31.66

Subject No 22162Individual Scores: V 0 | C 63.33Overall score: 31.66

Subject No 23121Individual Scores: V 0 | C 63.33Overall score: 31.66

Subject No 6178Individual Scores: V 0 | C 63.33Overall score: 31.66

Subject No 9240Individual Scores: V 0 | C 63.33Overall score: 31.66

Subject No 18262Individual Scores: V 0 | C 63.28Overall score: 31.64

Subject No 18950Individual Scores: V 0 | C 63.25Overall score: 31.62

Subject No 10978Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 12138Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 12445Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 12571Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 13195Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 13888Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 14445Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 15337Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 15893Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 16103Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 16454Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 16717Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 17030Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 17609Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 17868Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 19541Individual Scores: V 0 | C 63.19Overall score: 31.59

Subject No 20691Individual Scores: V 0 | C 63.19Overall score: 31.59

